0
2.79442
5.58427
8.37629
11.1667
13.9587
16.7543
19.5503
22.3535
25.1557
27.9527
30.7544
33.5591
36.3665
39.1746
41.9835
44.7973
47.6136
50.43
53.2474
56.0717
58.9007
61.7287
64.5593
67.3917
70.2271
73.0688
75.9077
78.7506
81.5977
84.4441
87.294
90.1472
93.0056
95.8618
98.7242
101.59
104.453
107.318
110.19
113.064
115.942
118.82
121.703
124.584
127.468
130.357
133.251
136.142
139.032
141.924
144.81
147.691
150.565
153.442
156.315
159.185
162.044
164.898
167.746
170.593
173.436
176.269
179.097
181.921
184.742
187.555
190.36
193.161
195.962
198.757
201.538
204.313
207.086
209.854
212.62
215.383
218.145
220.903
223.662
226.422
229.183
231.944
234.706
237.467
240.225
242.989
245.754
248.516
251.272
254.025
256.777
259.527
262.269
265.008
267.741
270.473
273.204
275.924
278.646
281.367
284.085
286.803
289.523
292.235
294.945
297.656
300.361
303.06
305.757
308.447
311.133
313.811
316.485
319.158
321.827
324.48
327.133
329.789
332.441
335.082
337.725
340.37
343.017
345.668
348.318
350.973
353.631
356.293
358.96
361.632
364.31
366.99
369.672
372.359
375.055
377.756
380.456
383.16
385.871
388.582
391.293
394.014
396.738
399.463
402.187
404.91
407.638
410.376
413.114
415.848
418.581
421.32
424.062
426.803
429.544
432.291
435.045
437.8
440.553
443.31
446.074
448.849
451.619
454.393
457.177
459.962
462.745
465.535
468.327
471.124
473.916
476.709
479.501
482.292
485.079
487.862
490.639
493.415
496.186
498.95
501.72
504.489
507.249
510.005
512.756
515.512
518.264
521.015
523.769
526.522
529.274
532.022
534.762
537.501
540.243
542.982
545.716
548.443
551.168
553.885
556.596
559.307
562.015
564.712
567.411
570.111
572.806
575.495
578.187
580.879
583.568
586.261
588.957
591.653
594.349
597.042
599.743
602.45
605.153
607.854
610.558
613.269
615.984
618.7
621.415
624.134
626.853
629.582
632.31
635.037
637.769
640.503
643.245
645.995
648.745
651.494
654.25
657.009
659.777
662.543
665.313
668.081
670.861
673.644
676.424
679.206
681.987
684.77
